Feb 25 05:32:02.886,80.637,0
Feb 25 05:32:02.920,80.651,0
Feb 25 05:32:02.955,80.665,0
Feb 25 05:32:02.990,80.678,0
Feb 25 05:32:03.025,80.698,0
Feb 25 05:32:03.060,80.705,0
Feb 25 05:32:03.095,80.691,2
Feb 25 05:32:03.130,80.661,1
Feb 25 05:32:03.166,80.639,1
Feb 25 05:32:03.200,80.626,1
Feb 25 05:32:03.235,80.621,1
Feb 25 05:32:03.270,80.622,3
Feb 25 05:32:03.305,80.628,0
Feb 25 05:32:03.340,80.627,2
Feb 25 05:32:03.374,80.627,3
Feb 25 05:32:03.410,80.626,2
Feb 25 05:32:03.446,80.628,3
Feb 25 05:32:03.482,80.630,0
Feb 25 05:32:03.521,80.640,0
Feb 25 05:32:03.557,80.641,0
Feb 25 05:32:03.593,80.652,0
Feb 25 05:32:03.629,80.663,0
Feb 25 05:32:03.672,80.679,0
Feb 25 05:32:03.707,80.688,0
Feb 25 05:32:03.741,80.707,0
Feb 25 05:32:03.776,80.719,0
Feb 25 05:32:03.811,80.740,0
Feb 25 05:32:03.845,80.756,0
Feb 25 05:32:03.879,80.772,0
Feb 25 05:32:03.914,80.764,2
Feb 25 05:32:03.949,80.729,1
Feb 25 05:32:03.983,80.696,1
Feb 25 05:32:04.017,80.670,1
Feb 25 05:32:04.052,80.653,1
Feb 25 05:32:04.086,80.641,1
Feb 25 05:32:04.121,80.632,1
Feb 25 05:32:04.155,80.632,1
Feb 25 05:32:04.191,80.630,1
Feb 25 05:32:04.226,80.628,1
Feb 25 05:32:04.263,80.625,1
Feb 25 05:32:04.297,80.628,3
Feb 25 05:32:04.332,80.626,2
Feb 25 05:32:04.367,80.631,3
Feb 25 05:32:04.402,80.634,0
Feb 25 05:32:04.436,80.654,0
Feb 25 05:32:04.471,80.661,0
Feb 25 05:32:04.505,80.668,0
Feb 25 05:32:04.539,80.680,0
Feb 25 05:32:04.574,80.693,0
Feb 25 05:32:04.608,80.704,0
Feb 25 05:32:04.644,80.717,0
Feb 25 05:32:04.679,80.730,0
Feb 25 05:32:04.714,80.748,0
Feb 25 05:32:04.749,80.759,0
Feb 25 05:32:04.784,80.779,0
Feb 25 05:32:04.818,80.771,2
Feb 25 05:32:04.853,80.740,1
Feb 25 05:32:04.887,80.695,1
Feb 25 05:32:04.922,80.664,1
Feb 25 05:32:04.957,80.642,1
Feb 25 05:32:04.991,80.630,1
Feb 25 05:32:05.026,80.617,1
Feb 25 05:32:05.063,80.608,1
Feb 25 05:32:05.097,80.606,1
Feb 25 05:32:05.132,80.607,3
Feb 25 05:32:05.167,80.605,2
Feb 25 05:32:05.202,80.605,3
Feb 25 05:32:05.237,80.611,0
Feb 25 05:32:05.271,80.614,0
Feb 25 05:32:05.306,80.620,0
Feb 25 05:32:05.341,80.631,0
Feb 25 05:32:05.375,80.643,0
Feb 25 05:32:05.410,80.652,0
Feb 25 05:32:05.445,80.661,0
Feb 25 05:32:05.480,80.675,0
Feb 25 05:32:05.514,80.691,0
Feb 25 05:32:05.549,80.709,0
Feb 25 05:32:05.584,80.724,0
Feb 25 05:32:05.619,80.739,0
Feb 25 05:32:05.654,80.760,0
Feb 25 05:32:05.688,80.779,0
Feb 25 05:32:05.724,80.801,0
Feb 25 05:32:05.758,80.803,0
Feb 25 05:32:05.794,80.778,2
Feb 25 05:32:05.828,80.733,1
Feb 25 05:32:05.864,80.699,1
Feb 25 05:32:05.898,80.679,1
Feb 25 05:32:05.933,80.666,1
Feb 25 05:32:05.968,80.651,1
Feb 25 05:32:06.003,80.649,1
Feb 25 05:32:06.038,80.651,3
Feb 25 05:32:06.073,80.650,2
Feb 25 05:32:06.107,80.650,1
Feb 25 05:32:06.142,80.650,1
Feb 25 05:32:06.178,80.655,3
Feb 25 05:32:06.213,80.661,0
Feb 25 05:32:06.247,80.668,0
Feb 25 05:32:06.283,80.675,0
Feb 25 05:32:06.318,80.681,0
Feb 25 05:32:06.352,80.692,0
Feb 25 05:32:06.388,80.707,0
Feb 25 05:32:06.423,80.719,0
Feb 25 05:32:06.457,80.734,0
Feb 25 05:32:06.493,80.750,0
Feb 25 05:32:06.528,80.764,0
Feb 25 05:32:06.564,80.782,0
Feb 25 05:32:06.599,80.800,0
Feb 25 05:32:06.635,80.823,0
Feb 25 05:32:06.670,80.846,0
Feb 25 05:32:06.704,80.837,2
Feb 25 05:32:06.746,80.802,1
Feb 25 05:32:06.782,80.761,1
Feb 25 05:32:06.816,80.744,1
Feb 25 05:32:06.851,80.728,1
Feb 25 05:32:06.886,80.717,1
Feb 25 05:32:06.920,80.713,1
Feb 25 05:32:06.954,80.712,1
Feb 25 05:32:06.989,80.712,3
Feb 25 05:32:07.023,80.715,0
Feb 25 05:32:07.057,80.712,2
Feb 25 05:32:07.092,80.716,3
Feb 25 05:32:07.127,80.722,0
Feb 25 05:32:07.162,80.733,0
Feb 25 05:32:07.197,80.745,0
Feb 25 05:32:07.231,80.754,0
Feb 25 05:32:07.266,80.768,0
Feb 25 05:32:07.300,80.780,0
Feb 25 05:32:07.335,80.799,0
Feb 25 05:32:07.369,80.815,0
Feb 25 05:32:07.404,80.832,0
Feb 25 05:32:07.439,80.869,0
Feb 25 05:32:07.473,80.892,0
Feb 25 05:32:07.507,80.920,0
Feb 25 05:32:07.542,80.947,0
Feb 25 05:32:07.577,80.974,0
Feb 25 05:32:07.612,81.005,0
Feb 25 05:32:07.647,81.008,0
Feb 25 05:32:07.682,80.971,2
Feb 25 05:32:07.717,80.924,1
Feb 25 05:32:07.751,80.885,1
Feb 25 05:32:07.785,80.866,1
