Time,Camera,State
2月 09 07:57:17.476,80.604,0
2月 09 07:57:17.519,80.694,0
2月 09 07:57:17.561,80.795,0
2月 09 07:57:17.605,81.058,0
2月 09 07:57:17.646,81.223,0
2月 09 07:57:17.691,81.305,0
2月 09 07:57:17.734,81.467,0
2月 09 07:57:17.777,81.258,2
2月 09 07:57:17.821,80.532,1
2月 09 07:57:17.864,79.826,1
2月 09 07:57:17.906,79.364,1
2月 09 07:57:17.950,79.363,1
2月 09 07:57:17.993,79.410,3
2月 09 07:57:18.036,79.457,0
2月 09 07:57:18.077,79.659,0
2月 09 07:57:18.121,79.578,2
2月 09 07:57:18.164,79.559,1
2月 09 07:57:18.207,79.552,1
2月 09 07:57:18.251,79.628,3
2月 09 07:57:18.293,79.729,0
2月 09 07:57:18.336,79.938,0
2月 09 07:57:18.379,80.217,0
2月 09 07:57:18.422,80.343,0
2月 09 07:57:18.465,80.418,0
2月 09 07:57:18.508,80.567,0
2月 09 07:57:18.550,80.585,0
2月 09 07:57:18.592,80.513,2
2月 09 07:57:18.639,80.356,1
2月 09 07:57:18.683,80.921,3
2月 09 07:57:18.722,81.219,0
2月 09 07:57:18.761,81.339,0
2月 09 07:57:18.800,81.045,2
2月 09 07:57:18.838,79.992,1
2月 09 07:57:18.876,79.671,1
2月 09 07:57:18.916,79.412,1
2月 09 07:57:18.954,79.243,1
2月 09 07:57:18.992,79.285,3
2月 09 07:57:19.036,79.283,2
2月 09 07:57:19.073,79.410,3
2月 09 07:57:19.111,79.360,2
2月 09 07:57:19.149,79.198,1
2月 09 07:57:19.186,79.131,1
2月 09 07:57:19.223,79.133,3
2月 09 07:57:19.261,79.200,0
2月 09 07:57:19.300,79.295,0
2月 09 07:57:19.338,79.574,0
2月 09 07:57:19.376,79.766,0
2月 09 07:57:19.414,79.905,0
2月 09 07:57:19.452,80.020,0
2月 09 07:57:19.490,79.956,2
2月 09 07:57:19.527,79.939,1
2月 09 07:57:19.565,79.893,1
2月 09 07:57:19.603,79.901,3
2月 09 07:57:19.640,79.500,2
2月 09 07:57:19.678,78.931,1
2月 09 07:57:19.717,78.651,1
2月 09 07:57:19.754,78.658,3
2月 09 07:57:19.792,78.581,2
2月 09 07:57:19.830,78.659,3
2月 09 07:57:19.867,78.632,2
2月 09 07:57:19.906,78.617,1
2月 09 07:57:19.945,78.526,1
2月 09 07:57:19.983,78.415,1
2月 09 07:57:20.019,78.432,3
2月 09 07:57:20.056,78.621,0
2月 09 07:57:20.096,78.948,0
2月 09 07:57:20.133,79.651,0
2月 09 07:57:20.171,79.782,0
2月 09 07:57:20.209,79.906,0
2月 09 07:57:20.247,79.903,2
2月 09 07:57:20.286,80.252,3
2月 09 07:57:20.324,80.490,0
2月 09 07:57:20.361,80.587,0
2月 09 07:57:20.399,80.577,2
2月 09 07:57:20.437,80.093,1
2月 09 07:57:20.475,79.531,1
2月 09 07:57:20.514,79.052,1
2月 09 07:57:20.553,78.918,1
2月 09 07:57:20.591,79.002,3
2月 09 07:57:20.628,78.965,2
2月 09 07:57:20.667,78.925,1
2月 09 07:57:20.705,79.222,3
2月 09 07:57:20.743,79.392,0
2月 09 07:57:20.782,79.426,0
2月 09 07:57:20.818,79.452,0
2月 09 07:57:20.857,79.556,0
2月 09 07:57:20.895,79.756,0
2月 09 07:57:20.934,79.870,0
2月 09 07:57:20.971,80.229,0
2月 09 07:57:21.008,80.265,0
2月 09 07:57:21.047,80.458,0
2月 09 07:57:21.084,80.568,0
2月 09 07:57:21.121,80.758,0
2月 09 07:57:21.159,80.849,0
2月 09 07:57:21.198,80.699,2
2月 09 07:57:21.236,79.516,1
2月 09 07:57:21.274,79.375,1
2月 09 07:57:21.313,79.365,1
2月 09 07:57:21.350,79.517,3
2月 09 07:57:21.388,79.543,0
2月 09 07:57:21.426,79.631,0
2月 09 07:57:21.465,79.777,0
2月 09 07:57:21.503,79.743,2
2月 09 07:57:21.541,79.636,1
2月 09 07:57:21.579,79.539,1
2月 09 07:57:21.617,79.358,1
2月 09 07:57:21.656,79.386,3
2月 09 07:57:21.696,79.385,2
2月 09 07:57:21.733,79.538,3
2月 09 07:57:21.771,79.711,0
2月 09 07:57:21.809,79.755,0
2月 09 07:57:21.848,79.806,0
2月 09 07:57:21.887,79.868,0
2月 09 07:57:21.924,79.582,2
2月 09 07:57:21.964,79.228,1
2月 09 07:57:22.002,78.831,1
2月 09 07:57:22.039,78.781,1
2月 09 07:57:22.085,78.885,3
2月 09 07:57:22.122,79.018,0
2月 09 07:57:22.159,79.267,0
2月 09 07:57:22.196,79.382,0
2月 09 07:57:22.234,79.220,2
2月 09 07:57:22.270,79.369,3
2月 09 07:57:22.308,79.567,0
2月 09 07:57:22.347,79.661,0
2月 09 07:57:22.384,79.886,0
2月 09 07:57:22.420,80.101,0
2月 09 07:57:22.457,80.280,0
2月 09 07:57:22.497,80.394,0
2月 09 07:57:22.534,80.488,0
2月 09 07:57:22.571,80.599,0
2月 09 07:57:22.610,80.405,2
2月 09 07:57:22.647,79.972,1
2月 09 07:57:22.686,79.796,1
2月 09 07:57:22.722,79.917,3
2月 09 07:57:22.759,80.041,0
2月 09 07:57:22.797,79.990,2
2月 09 07:57:22.835,80.401,3
2月 09 07:57:22.877,80.700,0
2月 09 07:57:22.916,80.752,0
2月 09 07:57:22.954,80.746,2
2月 09 07:57:22.992,80.739,1
2月 09 07:57:23.031,80.822,3
2月 09 07:57:23.068,81.083,0
2月 09 07:57:23.105,81.293,0
2月 09 07:57:23.142,81.473,0
2月 09 07:57:23.180,81.629,0
2月 09 07:57:23.218,81.649,0
2月 09 07:57:23.255,81.567,2
2月 09 07:57:23.293,81.541,1
2月 09 07:57:23.333,81.488,1
2月 09 07:57:23.370,80.604,1
2月 09 07:57:23.408,80.397,1
2月 09 07:57:23.446,80.285,1
2月 09 07:57:23.485,80.315,3
2月 09 07:57:23.522,80.302,2
2月 09 07:57:23.560,80.325,3
2月 09 07:57:23.600,80.458,0
2月 09 07:57:23.639,80.452,2
2月 09 07:57:23.678,80.320,1
2月 09 07:57:23.717,80.217,1
2月 09 07:57:23.753,80.275,3
2月 09 07:57:23.792,80.365,0
2月 09 07:57:23.829,80.507,0
2月 09 07:57:23.867,80.794,0
2月 09 07:57:23.905,80.836,0
2月 09 07:57:23.942,80.933,0
2月 09 07:57:23.979,81.136,0
2月 09 07:57:24.018,81.010,2
2月 09 07:57:24.056,80.576,1
